Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
Mercedes-Benz,GLE 350 GLE 350,2022,30280,Gasoline,,,,Automatic,Black,Black,None reported,No,56418
Outra,Yukon SLT,2014,229171,E85 Flex Fuel,320,5.3,8,Automatic,Black,Black,At least 1 accident or damage reported,Yes,12285
Outra,Escalade Premium Luxury,2023,966,Gasoline,420,6.2,8,Automatic,Black,Black,None reported,Yes,93730
Outra,911 Carrera,2020,18115,Gasoline,379,3.0,6,Automatic,Outra,Black,None reported,Yes,113659
Outra,GV80 2.5T,2023,13036,Gasoline,300,2.5,4,DCT,Outra,beige,None reported,Yes,52143
Outra,G70 2.0T,2023,3293,Gasoline,252,2.0,4,Automatic,Outra,Outra,None reported,Yes,39584
Outra,LX 600 Premium,2023,2414,Gasoline,409,3.4,6,Automatic,Outra,Black,None reported,No,108745
Outra,2500 Big Horn,2020,82077,Gasoline,410,6.4,8,Automatic,Outra,Black,None reported,Yes,40859
Outra,Altima 2.5 S,2015,241080,Gasoline,182,2.5,4,Automatic,Black,Black,At least 1 accident or damage reported,Yes,10556
Ford,Bronco Badlands Advanced,2022,27359,Gasoline,315,2.7,6,Automatic,white,Black,None reported,Yes,63699
Ford,Explorer Sport,2016,153692,Gasoline,365,3.5,6,DCT,Black,Black,None reported,Yes,18200
Outra,Model Y Long Range,2021,79263,Outro,,,,Automatic,Outra,Black,None reported,No,34579
Outra,Rover Range Rover Supercharged,2008,183927,Gasoline,400,4.2,8,Automatic,Black,Black,None reported,Yes,9009
Chevrolet,Suburban 1500 LT,2015,288394,Gasoline,355,5.3,8,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,14560
Mercedes-Benz,EQS 450+ Base,2022,26554,Outro,329,,,Automatic,Outra,Outra,None reported,Yes,63245
Outra,Rover Discovery Sport S R-Dynamic,2022,37929,Gasoline,,,,Automatic,Outra,Outra,None reported,No,40948
Outra,Model S P100D,2017,165762,Outro,,,,Automatic,Black,Outra,None reported,Yes,32760
Outra,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2022,12553,Plug-In Hybrid,455,2.0,4,Automatic,Black,beige,None reported,Yes,60060
BMW,740 i,2017,88514,Gasoline,320,3.0,6,DCT,white,Black,None reported,Yes,36400
BMW,335 i xDrive,2012,247195,Gasoline,300,3.0,6,Manual,Black,Black,None reported,Yes,15925
Outra,Accord Hybrid Touring,2017,155141,Hybrid,212,2.0,4,CVT,white,beige,At least 1 accident or damage reported,Yes,16835
Outra,H3 Base,2007,221016,Gasoline,242,3.7,5,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,9100
Outra,tC Anniversary Edition,2014,185075,Gasoline,179,2.5,4,Manual,Outra,Outra,None reported,Yes,10460
Outra,DeVille Base,1994,144841,Outro,,,,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,2721
BMW,Z4 sDrive35is,2014,6759,Gasoline,335,3.0,6,DCT,white,Outra,None reported,Yes,59145
Outra,GV70 3.5T Sport,2022,20761,Gasoline,375,3.5,6,Automatic,Outra,Outra,None reported,Yes,48230
Outra,CX-5 Touring,2018,98170,Gasoline,187,2.5,4,DCT,Outra,Black,None reported,Yes,19838
Outra,ES 350 Base,2007,127106,Gasoline,272,3.5,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,9646
Outra,Challenger GT,2021,64374,Gasoline,303,3.6,6,Automatic,Black,Black,None reported,Yes,29575
BMW,330 i,2005,95434,Gasoline,225,3.0,6,Manual,Outra,Black,None reported,Yes,28119
Outra,488 GTB Base,2018,28584,Gasoline,,3.9,8,Automatic,Outra,Outra,None reported,No,221949
Mercedes-Benz,GLS 450 Base 4MATIC,2017,170590,Gasoline,362,3.0,6,Automatic,white,Black,None reported,Yes,23569
Outra,911 Carrera S,2013,62764,Gasoline,400,3.8,6,Automatic,Outra,Black,None reported,Yes,66430
Outra,TLX V6 Advance,2016,205996,Gasoline,290,3.5,6,Automatic,Outra,Black,None reported,Yes,17745
Outra,Rogue SL,2017,238183,Gasoline,170,2.5,4,Automatic,white,Outra,None reported,Yes,11830
BMW,323 Ci,2000,285980,Gasoline,170,2.5,6,Automatic,Outra,Black,None reported,Yes,2275
BMW,320 i xDrive,2016,297729,Gasoline,180,2.0,4,Automatic,Black,beige,At least 1 accident or damage reported,Yes,6825
Outra,G8 GT,2009,130883,Gasoline,355,6.0,8,DCT,Black,Black,None reported,Yes,15925
Outra,Model Y Long Range,2022,15146,Outro,,,,Automatic,Outra,Black,None reported,No,43678
Mercedes-Benz,AMG GT Base,2018,45355,Gasoline,469,4.0,8,Automatic,white,Outra,At least 1 accident or damage reported,Yes,76895
Ford,F-150 Lariat,2016,40234,E85 Flex Fuel,385,5.0,8,Automatic,Outra,Black,None reported,Yes,59150
Chevrolet,Corvette Stingray,2018,22370,Gasoline,455,6.2,8,Automatic,white,Outra,None reported,Yes,49586
Ford,Mustang GT Premium,2020,27117,Gasoline,460,5.0,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,37310
Outra,Q8 55 Premium Plus,2021,23738,Hybrid,335,3.0,6,DCT,Outra,Black,None reported,Yes,55564
Chevrolet,Corvette Stingray w/2LT,2023,3312,Gasoline,490,6.2,8,Automatic,Outra,Black,None reported,Yes,92819
Outra,Model X 75D,2017,113586,Outro,518,,,Automatic,Black,Outra,None reported,Yes,38448
Mercedes-Benz,S-Class S 550 4MATIC,2015,86905,Gasoline,449,4.7,8,Automatic,white,beige,None reported,Yes,33670
Chevrolet,Tahoe LTZ,2015,216457,Gasoline,355,5.3,8,Automatic,Black,Black,None reported,Yes,25480
Outra,QX60 Base,2016,146835,Gasoline,265,3.5,6,Automatic,Outra,Black,None reported,Yes,15925
Outra,Rover Range Rover Sport HSE,2019,84169,Gasoline,340,3.0,6,DCT,Black,Black,None reported,Yes,45409
Outra,e-tron Prestige,2019,53128,Outro,355,,,Automatic,Outra,beige,None reported,Yes,34580
Mercedes-Benz,EQS 450 4MATIC,2023,11890,Outro,355,,,Automatic,Outra,beige,None reported,Yes,96005
Outra,Air Pure,2023,2092,Outro,620,,,Automatic,Black,Outra,None reported,No,79079
Outra,FF Base,2016,32166,Gasoline,651,6.3,12,Automatic,Black,Outra,None reported,Yes,136409
Outra,Model 3 Standard Range,2020,37171,Outro,271,,,Automatic,Black,Black,None reported,Yes,27209
Outra,RSX Base,2005,299402,Gasoline,160,2.0,4,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,6097
Chevrolet,Corvette Stingray w/2LT,2020,2897,Gasoline,490,6.2,8,Automatic,Outra,Black,None reported,Yes,69160
Outra,Rover Range Rover 5.0L Supercharged Autobiography,2016,90123,Gasoline,510,5.0,8,Automatic,Black,Outra,None reported,Yes,45409
Outra,RS 7 4.0T Prestige,2014,106458,Gasoline,560,4.0,8,Automatic,white,Black,At least 1 accident or damage reported,Yes,43675
Outra,2500 Tradesman,2018,102596,Gasoline,410,6.4,8,Automatic,Outra,Outra,None reported,Yes,32760
Outra,Ram 1500 Quad Cab,2002,288073,Gasoline,245,5.9,8,Automatic,Black,Black,At least 1 accident or damage reported,Yes,5915
BMW,i3 Base w/Range Extender,2014,47561,Outro,170,0.65,,Automatic,Black,Outra,None reported,Yes,11648
Outra,ILX Technology Plus Package,2017,109757,Gasoline,201,2.4,4,DCT,Black,Outra,At least 1 accident or damage reported,Yes,14332
BMW,535 i xDrive,2015,104607,Gasoline,300,3.0,6,DCT,Outra,Black,None reported,Yes,22745
Outra,FX50 Base,2011,136633,Gasoline,390,5.0,8,Automatic,Outra,Black,None reported,No,20430
Outra,Rover Discovery S,2003,196157,Gasoline,217,4.6,8,Automatic,white,beige,At least 1 accident or damage reported,Yes,5460
Mercedes-Benz,G-Class G 550 4MATIC,2021,122471,Gasoline,416,4.0,8,Automatic,Black,Black,None reported,Yes,118300
Outra,Model S Long Range Plus,2021,16979,Outro,557,,,Automatic,Outra,Black,None reported,Yes,61698
Outra,Model Y Performance,2020,49172,Outro,,,,Automatic,Outra,Black,None reported,No,38219
Outra,Crosstour EX-L,2012,146035,Gasoline,192,2.4,4,Automatic,Outra,Outra,None reported,Yes,11812
Mercedes-Benz,G-Class G 63 AMG,2014,80305,Gasoline,536,5.5,8,Automatic,white,Black,None reported,Yes,66429
Outra,911 Carrera GTS,2015,37981,Gasoline,430,3.8,6,Manual,Outra,Black,None reported,Yes,120939
Outra,Q5 S line Premium,2022,16287,Hybrid,,,,Automatic,Outra,Outra,None reported,No,36398
Outra,Boxster Base,2013,65661,Gasoline,265,2.7,6,Automatic,Outra,beige,None reported,Yes,32305
Ford,Mustang Mach-E GT,2023,14637,Outro,480,,,Automatic,Outra,Outra,None reported,Yes,53690
Outra,Challenger SRT8 392,2012,54235,Outro,,,,Manual,Black,Black,None reported,Yes,30485
BMW,M3 Base,2011,69202,Gasoline,414,4.0,8,Manual,Black,Black,None reported,Yes,46319
Outra,CTS 3.6L Premium Luxury,2019,219112,Gasoline,335,3.6,6,DCT,Outra,Black,At least 1 accident or damage reported,Yes,20475
Outra,F-TYPE S,2014,120049,Gasoline,495,5.0,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,29530
Outra,ProMaster 2500 High Roof,2019,50986,Gasoline,280,3.6,6,Automatic,white,Black,At least 1 accident or damage reported,Yes,30485
Outra,CT5-V V-Series,2022,7163,Gasoline,,3.0,6,Automatic,white,Outra,At least 1 accident or damage reported,Yes,50646
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,62764,Gasoline,362,3.0,6,Automatic,white,Black,At least 1 accident or damage reported,Yes,35490
Outra,Aventador SVJ Base,2021,11244,Gasoline,,6.5,12,Outras,Outra,Outra,None reported,Yes,682454
Outra,RS 5 2.9T,2019,34182,Gasoline,444,2.9,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,54554
Outra,Xterra Pro-4X,2011,294510,Gasoline,261,4.0,6,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,10920
Chevrolet,Corvette Base,2005,230289,Gasoline,400,6.0,8,Automatic,Outra,Black,None reported,Yes,14560
Outra,XC60 T6 Inscription,2019,94308,Gasoline,330,2.0,4,Automatic,white,Outra,At least 1 accident or damage reported,Yes,26390
Outra,Ascent Touring 7-Passenger,2019,114703,Gasoline,260,2.4,4,CVT,Black,Outra,None reported,Yes,21749
BMW,135 i,2009,117321,Gasoline,300,3.0,6,Automatic,Outra,Outra,None reported,Yes,14105
Ford,F-150 Platinum,2018,97623,Gasoline,375,3.5,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,42679
Outra,570S Spider,2018,14458,Gasoline,,3.8,8,Automatic,Outra,Black,None reported,No,156429
Mercedes-Benz,AMG C AMG C 63 S,2016,65203,Gasoline,,4.0,8,Automatic,Black,Black,At least 1 accident or damage reported,No,43679
Chevrolet,Malibu LTZ,2010,89962,Gasoline,252,3.6,6,DCT,Outra,beige,None reported,Yes,8144
Outra,Urus Base,2021,32298,Gasoline,,4.0,8,Automatic,Outra,Outra,None reported,No,209209
Outra,RX 350 Base,2016,115470,Gasoline,295,3.5,6,Automatic,Black,Outra,None reported,Yes,25480
Ford,Taurus X Limited,2008,239710,Gasoline,263,3.5,6,Automatic,Outra,beige,None reported,Yes,3549
BMW,X5 3.0si,2007,160452,Gasoline,260,3.0,6,Automatic,Black,Black,None reported,Yes,7735
Outra,XTS Luxury,2014,101308,Gasoline,304,3.6,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,15923
Chevrolet,Tahoe Premier,2020,220480,Gasoline,355,5.3,8,Automatic,Black,Black,None reported,Yes,41860
Ford,F-150 Raptor,2021,45480,Gasoline,450,3.5,6,Automatic,Outra,Outra,None reported,Yes,66384
Mercedes-Benz,C-Class C 300,2017,95595,Gasoline,241,2.0,4,Automatic,Black,Black,At least 1 accident or damage reported,Yes,19110
Outra,Veloster Value Edition,2017,89092,Gasoline,,1.6,,Automatic,Outra,Black,None reported,No,14195
Outra,XF Premium,2011,56543,Gasoline,385,5.0,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,11284
Outra,A6 2.0T Premium Plus,2016,154497,Gasoline,252,2.0,4,Automatic,Black,Black,None reported,Yes,20011
BMW,228 i,2015,86905,Gasoline,240,2.0,4,Manual,Black,Outra,At least 1 accident or damage reported,Yes,18196
BMW,M8 Gran Coupe Competition,2022,33888,Gasoline,617,4.4,8,DCT,Outra,Black,None reported,Yes,90818
Outra,Eurovan MV,2001,354056,Gasoline,140,2.8,6,Automatic,Outra,Outra,None reported,Yes,5005
BMW,428 i xDrive SULEV,2016,123919,Gasoline,240,2.0,4,DCT,white,Outra,At least 1 accident or damage reported,Yes,24569
Outra,Regal Turbo - Premium 1,2012,305775,Gasoline,220,2.0,4,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,5460
Outra,Atlas Cross Sport 3.6L V6 SEL Premium,2021,39583,Gasoline,,3.6,6,Automatic,Outra,Outra,None reported,No,34873
Outra,LX 570 Three-Row,2018,63247,Gasoline,383,5.7,8,DCT,Black,Black,None reported,Yes,63245
Chevrolet,1500 Cheyenne,1994,274301,Outro,,,,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,5460
Outra,XC60 T5 R-Design,2019,70006,Gasoline,250,2.0,4,DCT,Outra,Black,None reported,Yes,27300
Chevrolet,Tahoe High Country,2021,85295,Gasoline,420,6.2,8,Automatic,Black,Black,At least 1 accident or damage reported,Yes,61061
Outra,Yukon Denali Ultimate,2023,16058,Gasoline,420,6.2,8,Automatic,white,Outra,None reported,Yes,85539
Ford,Expedition Max Limited,2021,49758,Gasoline,375,3.5,6,Automatic,white,beige,None reported,Yes,47319
Outra,Jetta 1.4T S,2019,94951,Gasoline,147,1.4,4,Automatic,Outra,Black,None reported,Yes,15470
Outra,Acadia Denali,2021,29102,Gasoline,,3.6,6,Automatic,Outra,Outra,None reported,Yes,40039
Outra,Sorento SX Prestige,2023,17864,Gasoline,281,2.5,4,DCT,white,Black,None reported,Yes,36582
BMW,M3 Base,2016,90501,Gasoline,425,3.0,6,Manual,Outra,Outra,None reported,Yes,45955
Ford,Mustang GT Premium,2012,169786,Gasoline,412,5.0,8,Manual,Outra,Black,None reported,Yes,17290
Outra,Santa Fe SE,2021,57212,Gasoline,,2.5,,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,23648
Outra,A4 2.0T Premium,2011,146157,Gasoline,211,2.0,4,Automatic,white,Black,At least 1 accident or damage reported,Yes,7553
Outra,4Runner Limited,2016,132385,Gasoline,,4.0,6,Automatic,Outra,Black,None reported,Yes,29034
Outra,Golf SportWagen TSI S 4-Door,2016,205626,Gasoline,170,1.8,4,Manual,white,beige,None reported,Yes,12558
Outra,S2000 Base,2003,162544,Gasoline,240,2.0,4,Manual,Outra,Black,None reported,Yes,25480
Outra,Cooper S Base,2010,156742,Gasoline,172,1.6,4,Manual,Outra,Black,None reported,Yes,6096
Outra,RC 350 Base,2015,77249,Gasoline,306,3.5,6,DCT,Outra,Outra,None reported,Yes,29939
Outra,300 Touring,2009,216621,Gasoline,250,3.5,6,DCT,Outra,Black,None reported,Yes,6825
BMW,M850 i xDrive,2019,16011,Gasoline,,,,Automatic,Outra,Black,None reported,No,68976
Outra,Rover Range Rover 3.0L Supercharged,2014,95756,E85 Flex Fuel,340,3.0,6,Automatic,Outra,Black,None reported,Yes,30758
Outra,Tacoma TRD Pro,2018,46349,Gasoline,,3.5,,Manual,Outra,Black,None reported,No,39039
Chevrolet,Camaro 1SS,2021,20278,Gasoline,455,6.2,8,Manual,Outra,Black,None reported,Yes,42770
BMW,X7 xDrive40i,2022,12875,Hybrid,335,3.0,6,Automatic,Outra,Outra,None reported,Yes,77350
Outra,Genesis Coupe 3.8 Track,2010,205191,Gasoline,306,3.8,6,Manual,Outra,Black,At least 1 accident or damage reported,Yes,5460
Chevrolet,Corvette Base,2006,62977,Gasoline,400,6.0,8,DCT,Outra,beige,None reported,Yes,31850
Chevrolet,Bolt EV LT,2020,79965,Outro,200,,,Automatic,Outra,Outra,None reported,Yes,22659
Outra,Tacoma TRD Sport,2020,66303,Gasoline,,,,Manual,Black,Outra,None reported,No,37854
BMW,i8 Base,2019,45384,Plug-In Hybrid,369,1.5,3,DCT,Outra,beige,At least 1 accident or damage reported,Yes,72754
Outra,R1S Launch Edition,2023,7242,Outro,835,,,Automatic,Outra,Outra,None reported,Yes,81899
Outra,Rover Range Rover Sport HST MHEV,2020,59945,Hybrid,395,3.0,6,Automatic,Outra,Black,None reported,Yes,49595
Ford,Ranger Edge SuperCab,2004,177028,Gasoline,148,3.0,6,Automatic,white,Outra,At least 1 accident or damage reported,Yes,7735
Outra,V60 T6 R-Design Platinum,2015,95387,Gasoline,325,3.0,6,Automatic,Outra,Black,None reported,Yes,27209
Outra,XTS Luxury,2013,244620,Gasoline,304,3.6,6,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,7735
Outra,TLX Type S w/Performance Tire,2023,2894,Gasoline,355,3.0,6,Automatic,Black,Black,None reported,Yes,48230
Outra,Rover Discovery HSE,2019,32242,Gasoline,,,,Automatic,white,Outra,None reported,No,40038
Ford,Fusion Hybrid SE,2013,260606,Hybrid,,2.0,,Automatic,Outra,Outra,None reported,Yes,7230
Outra,Durango R/T,2020,125529,Gasoline,360,5.7,8,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,26845
Outra,Romeo Giulia Base,2017,57936,Gasoline,280,2.0,4,Automatic,white,Outra,None reported,Yes,19110
Ford,Edge Titanium,2017,182329,Gasoline,245,2.0,4,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,15015
Chevrolet,Corvette Stingray,2015,41116,Gasoline,455,6.2,8,Automatic,Outra,Outra,None reported,Yes,44590
Chevrolet,Silverado 2500 LT,2015,197579,E85 Flex Fuel,360,6.0,8,Automatic,Outra,Black,None reported,Yes,25024
Outra,Routan SE,2011,312213,Gasoline,283,3.6,6,DCT,Black,Outra,At least 1 accident or damage reported,Yes,3185
Outra,Sorento LX,2021,87226,Gasoline,191,2.5,4,Automatic,white,Black,None reported,Yes,21658
Outra,ATS 2.5L,2014,129391,Gasoline,202,2.5,4,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,13650
Ford,F-250 Platinum,2022,7242,Gasoline,430,7.3,8,Automatic,Black,Black,None reported,Yes,78715
Outra,Murcielago Base,2005,36537,Gasoline,571,6.2,12,Manual,Black,Black,None reported,Yes,200200
Outra,Cooper S Base,2012,205996,Gasoline,181,1.6,4,Automatic,Black,Black,None reported,Yes,7735
Ford,Expedition Limited,2021,48007,Gasoline,,3.5,6,Automatic,Outra,Outra,None reported,No,50349
BMW,X1 xDrive28i,2021,41711,Gasoline,228,2.0,4,DCT,Outra,Black,None reported,Yes,29120
Outra,Sportage Nightfall,2022,15588,Gasoline,,2.4,,Automatic,Outra,Black,None reported,Yes,28201
Mercedes-Benz,E-Class E 350 4MATIC,2008,108228,Gasoline,268,3.5,6,Automatic,white,beige,None reported,Yes,10829
Outra,Outback 2.5i Premium,2019,123919,Gasoline,175,2.5,4,CVT,Outra,Outra,At least 1 accident or damage reported,Yes,17062
Outra,718 Boxster S,2017,78697,Gasoline,350,2.5,4,DCT,Outra,Black,None reported,Yes,56875
Mercedes-Benz,G-Class G 550 4MATIC,2019,77007,Gasoline,416,4.0,8,Automatic,white,Black,At least 1 accident or damage reported,Yes,116388
Outra,Rover Range Rover P525 Westminster,2021,35840,Gasoline,,5.0,8,Automatic,Outra,Outra,None reported,No,81809
Ford,F-150 XL,2018,84491,E85 Flex Fuel,395,5.0,8,Automatic,Outra,Outra,None reported,Yes,31850
Outra,Palisade SEL,2020,111828,Gasoline,291,3.8,6,Automatic,white,Black,None reported,Yes,29120
Outra,911 Carrera 4,2013,108666,Gasoline,350,3.4,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,54145
Outra,Grand Cherokee L Limited,2021,41791,Gasoline,,3.6,6,Automatic,Outra,Outra,None reported,No,34949
BMW,i3 Base w/Range Extender,2014,119896,Outro,170,0.65,,Automatic,white,Outra,None reported,Yes,10464
Outra,911 Carrera 4 Cabriolet,2003,140979,Gasoline,315,3.6,6,DCT,Black,Black,At least 1 accident or damage reported,Yes,29120
Outra,Rover Range Rover SWB,2020,46671,Hybrid,355,3.0,6,Automatic,Black,Black,None reported,Yes,63700
Outra,Aventador LP700-4,2016,5237,Gasoline,,6.5,12,Automatic,Outra,Outra,None reported,No,363909
Outra,350Z Touring,2006,135507,Gasoline,300,3.5,6,Manual,Outra,Outra,None reported,Yes,9282
Outra,MKZ Reserve I,2019,57936,Gasoline,245,2.0,4,Automatic,white,beige,None reported,Yes,24115
Outra,Panamera Turbo,2015,108164,Gasoline,520,4.8,8,DCT,Outra,beige,At least 1 accident or damage reported,Yes,47274
Outra,CX-30 Base,2020,31091,Gasoline,,2.5,,Automatic,white,Black,At least 1 accident or damage reported,Yes,22658
Mercedes-Benz,AMG C 63 Base,2017,101389,Gasoline,469,4.0,8,Automatic,white,Black,At least 1 accident or damage reported,Yes,38220
Outra,Acadia SLT-1,2012,187048,Gasoline,288,3.6,6,Automatic,Black,Black,None reported,Yes,7189
Outra,Forester 2.5i Limited,2015,144841,Gasoline,170,2.5,4,CVT,Outra,Outra,None reported,Yes,14560
Outra,Cayenne Turbo,2009,67536,Gasoline,500,4.8,8,DCT,Black,beige,At least 1 accident or damage reported,Yes,31850
Outra,Atlas 3.6L SE w/Technology,2018,77586,Gasoline,276,3.6,6,DCT,Outra,Black,None reported,Yes,22749
BMW,325 i,2003,228527,Gasoline,184,2.5,6,Manual,Outra,Black,At least 1 accident or damage reported,Yes,4368
Mercedes-Benz,GLC 300 Base 4MATIC,2018,78375,Gasoline,241,2.0,4,Automatic,Outra,Outra,None reported,Yes,25389
Outra,CX-7 Sport,2009,181856,Gasoline,244,2.3,4,Automatic,Outra,Black,None reported,Yes,5004
Outra,911 Carrera C2S,2005,45866,Gasoline,355,3.8,6,Manual,Outra,Black,None reported,Yes,57785
Outra,Supra 3.0 Premium,2022,39992,Gasoline,382,3.0,6,Automatic,Black,Black,None reported,Yes,48747
Outra,Challenger SRT Hellcat,2018,47435,Gasoline,707,6.2,8,Automatic,Outra,Black,None reported,Yes,57329
Outra,Rover Range Rover Velar P380 SE R-Dynamic,2019,31886,Gasoline,380,3.0,6,Automatic,Outra,beige,None reported,Yes,47229
Outra,CT 200h Premium,2012,175418,Hybrid,134,1.8,4,Automatic,white,Black,At least 1 accident or damage reported,Yes,13600
Outra,Envision Essence,2021,58812,Gasoline,,2.0,,Automatic,Outra,Outra,None reported,Yes,30294
Outra,200 Limited,2015,153324,E85 Flex Fuel,184,2.4,4,Automatic,Black,Black,None reported,No,11346
Outra,Sequoia SR5,2023,2477,Hybrid,,3.4,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,69499
