Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
Outra,Baja Base,2003,114263,Gasoline,165.0,2.5,4.0,Manual,Outra,Black,None reported,Yes,13559
Outra,Sonata Hybrid Limited,2015,106217,Hybrid,199.0,2.4,4.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,14469
BMW,330e iPerformance,2017,66868,Plug-In Hybrid,247.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,19105
Outra,911 Turbo,2007,118287,Gasoline,480.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,68704
Outra,Charger R/T,2014,152888,Gasoline,370.0,5.7,8.0,DCT,Black,Black,None reported,Yes,16289
Outra,A6 2.0T Premium Plus,2016,102029,Gasoline,252.0,2.0,4.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,17745
Outra,Grand Cherokee WK Laredo X,2022,17967,Gasoline,293.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,34125
Outra,MKZ Reserve,2017,115815,Gasoline,240.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,17062
Outra,1500 Rebel,2020,102797,Hybrid,395.0,5.7,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,38129
Outra,Camry Solara SLE V6,2006,257318,Gasoline,225.0,3.3,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,5915
BMW,M3 Base,2015,94951,Gasoline,425.0,3.0,6.0,Manual,Outra,Black,None reported,Yes,48685
Chevrolet,Malibu Premier,2021,53752,Gasoline,250.0,2.0,4.0,Automatic,white,Black,None reported,Yes,25480
Outra,RS 5 2.9T,2022,15495,Gasoline,444.0,2.9,6.0,Automatic,white,Black,None reported,Yes,71435
Outra,MKZ Hybrid Base,2014,126443,Hybrid,188.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,14105
Mercedes-Benz,AMG C 63 S,2017,55522,Gasoline,503.0,4.0,8.0,Automatic,Outra,Black,None reported,Yes,58786
BMW,i8 Base,2019,29646,Plug-In Hybrid,369.0,1.5,3.0,Automatic,Black,Black,None reported,No,77350
Outra,XC90 T6 Momentum,2018,130679,Gasoline,316.0,2.0,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,26231
Mercedes-Benz,E-Class E 350 4MATIC,2010,43452,Gasoline,268.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,20475
BMW,M3 Base,2012,12846,Gasoline,414.0,4.0,8.0,Automatic,Outra,Outra,None reported,No,47229
Outra,Romeo Giulia Ti,2021,3219,Gasoline,280.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,35490
Outra,FJ Cruiser Base,2007,311934,Gasoline,239.0,4.0,6.0,Automatic,Outra,Black,None reported,Yes,13604
Outra,Sierra 2500 Denali,2017,155049,Diesel,445.0,6.6,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,48230
Outra,CX-9 Touring,2016,204598,Gasoline,227.0,2.5,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,15261
Outra,MDX Sport Hybrid 3.0L w/Technology Package,2019,91375,Hybrid,321.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,38128
Mercedes-Benz,Sprinter 3500XD High Roof,2021,53591,Diesel,188.0,3.0,6.0,Automatic,white,Black,None reported,Yes,40950
BMW,650 Gran Coupe i,2014,148060,Gasoline,445.0,4.4,8.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,21840
Outra,TLX Type S PMC Edition,2023,21887,Gasoline,355.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,59150
Outra,Mazda3 i Touring,2014,190707,Gasoline,155.0,2.0,4.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,10465
BMW,X5 xDrive40i,2021,65983,Hybrid,335.0,3.0,6.0,Automatic,white,Black,None reported,Yes,45500
Ford,Mustang GT,2001,84772,Gasoline,260.0,4.6,8.0,Manual,Black,Black,None reported,Yes,15465
Ford,F-150 Heritage XL SuperCab Flareside,2004,96979,Gasoline,380.0,5.4,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,27755
Outra,GX 460 Premium,2017,133535,Gasoline,301.0,4.6,8.0,Automatic,white,beige,None reported,Yes,28210
Outra,IS 250C Base,2010,110240,Gasoline,204.0,2.5,6.0,Manual,Black,beige,None reported,Yes,16835
Outra,CX-9 Signature,2019,112286,Gasoline,227.0,2.5,4.0,Automatic,Black,Outra,None reported,Yes,25025
BMW,428 i xDrive,2015,201168,Gasoline,240.0,2.0,4.0,Automatic,white,Black,None reported,Yes,13650
Outra,CX-50 2.5 Turbo Premium Package,2023,26071,Gasoline,227.0,2.5,4.0,Automatic,Outra,beige,None reported,Yes,33579
Outra,Wrangler Sport,2017,61477,Gasoline,285.0,3.6,6.0,Automatic,Outra,Outra,None reported,Yes,26845
Outra,Arteon 2.0T SEL R-Line,2020,24945,Gasoline,268.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,27300
BMW,M4 Base,2015,42809,Gasoline,425.0,3.0,6.0,Automatic,white,Outra,None reported,Yes,48230
Ford,F-250 XLT,2017,47828,E85 Flex Fuel,385.0,6.2,8.0,Automatic,white,Outra,None reported,Yes,28210
Outra,XC90 T6 Momentum,2018,177639,Gasoline,316.0,2.0,4.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,20020
BMW,X5 M50i,2021,46507,Gasoline,523.0,4.4,8.0,Automatic,Black,Outra,None reported,Yes,64610
BMW,X7 xDrive40i,2020,74030,Gasoline,335.0,3.0,6.0,DCT,Black,Black,None reported,Yes,50049
Outra,MX-5 Miata RF Club,2022,11668,Gasoline,181.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,32413
Outra,Murano SL,2005,201973,Gasoline,245.0,3.5,6.0,CVT,Black,beige,None reported,Yes,3594
Outra,Juke SL,2012,120298,Gasoline,188.0,1.6,4.0,CVT,Black,Black,None reported,Yes,11375
Outra,S6 4.0T,2016,146753,Gasoline,450.0,4.0,8.0,Automatic,Black,Black,None reported,Yes,27295
Outra,LaCrosse Leather,2012,30705,Hybrid,182.0,2.4,4.0,Automatic,Outra,beige,None reported,Yes,14555
Outra,Solstice GXP,2007,41389,Gasoline,260.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,16289
Outra,Escalade ESV Sport,2021,58741,Gasoline,420.0,6.2,8.0,DCT,white,Black,None reported,Yes,77350
Outra,Eclipse GT,2003,234964,Gasoline,200.0,3.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,3822
Mercedes-Benz,SL-Class SL500 Roadster,2004,56971,Gasoline,302.0,5.0,8.0,Automatic,Black,Outra,None reported,Yes,22659
Chevrolet,Silverado 2500 High Country,2022,25750,Diesel,445.0,6.6,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,67335
Mercedes-Benz,SL-Class SL 550,2013,185075,Gasoline,429.0,4.6,8.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,32760
Outra,Camry Hybrid XLE,2014,151999,Hybrid,200.0,2.5,4.0,Automatic,Outra,Outra,None reported,Yes,14559
Outra,Escalade ESV Luxury,2016,235286,Gasoline,420.0,6.2,8.0,Automatic,white,beige,None reported,Yes,22295
Ford,F-250 Lariat,2011,247546,Diesel,400.0,6.7,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,27118
Outra,Cayenne AWD,2020,55651,Gasoline,335.0,3.0,6.0,Automatic,Black,Outra,None reported,Yes,50960
Ford,Excursion Limited Ultimate,2002,220480,Diesel,250.0,7.3,8.0,Automatic,Outra,Outra,None reported,Yes,13650
Outra,Yaris Base,2010,222204,Gasoline,106.0,1.5,4.0,Manual,Outra,Outra,None reported,Yes,4550
Outra,Civic EX,2008,306805,Gasoline,140.0,1.8,4.0,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,5005
Outra,GT-R Premium,2009,141622,Gasoline,480.0,3.8,6.0,DCT,white,Outra,At least 1 accident or damage reported,Yes,51870
BMW,X6 M50i,2022,36210,Gasoline,523.0,4.4,8.0,DCT,Black,Outra,At least 1 accident or damage reported,Yes,68249
Ford,F-150 Raptor,2018,103830,Gasoline,450.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,43675
Ford,Mustang V6,2016,140412,Gasoline,300.0,3.7,6.0,Automatic,Black,Black,None reported,Yes,18199
BMW,528 i,2015,178637,Gasoline,240.0,2.0,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,13650
Outra,S5 3.0T Premium Plus,2014,243655,Gasoline,333.0,3.0,6.0,DCT,Outra,Black,None reported,Yes,14014
Outra,Genesis Coupe 3.8 Track,2013,143232,Gasoline,344.0,3.8,6.0,Manual,white,Black,At least 1 accident or damage reported,Yes,11375
Mercedes-Benz,E-Class E500,2005,246970,Gasoline,302.0,5.0,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,5278
Outra,Q5 2.0T Premium Plus,2013,179881,Gasoline,211.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,15470
Chevrolet,Cruze LT,2012,238790,Gasoline,138.0,1.4,4.0,Automatic,Outra,Black,None reported,No,5005
BMW,M5 Base,2015,43452,Gasoline,560.0,4.4,8.0,Automatic,Black,Black,None reported,Yes,47775
Outra,Corolla LE,2016,28164,Gasoline,132.0,1.8,4.0,Automatic,Outra,Outra,None reported,Yes,13741
Ford,Bronco Outer Banks Advanced,2022,19312,Gasoline,315.0,2.7,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,60059
BMW,328 i,2011,108631,Gasoline,230.0,3.0,6.0,Automatic,white,beige,None reported,Yes,16380
Outra,ES 350 Base,2016,192880,Gasoline,268.0,3.5,6.0,Automatic,white,beige,None reported,Yes,17290
Chevrolet,Tahoe LT,2009,168551,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,13650
Outra,Rover Discovery HSE LUXURY,2017,93210,Gasoline,340.0,3.0,6.0,DCT,Outra,Outra,None reported,Yes,30485
BMW,330 i xDrive,2017,95278,Gasoline,248.0,2.0,4.0,Automatic,white,Outra,None reported,Yes,20930
Ford,Bronco Big Bend Advanced,2023,19312,Gasoline,275.0,2.3,4.0,Automatic,Black,Outra,None reported,Yes,49140
Chevrolet,Impala 2LZ,2018,114766,Gasoline,305.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,16288
Outra,Romeo Stelvio Ti,2020,65983,Gasoline,280.0,2.0,4.0,Automatic,white,Black,None reported,Yes,29484
Outra,Cayenne Turbo S,2014,159486,Gasoline,550.0,4.8,8.0,Automatic,white,Black,None reported,Yes,29120
Outra,Tundra Limited,2010,143875,Gasoline,381.0,5.7,8.0,Automatic,white,Outra,None reported,Yes,24479
Ford,F-150 XL,2014,43935,Gasoline,365.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,19565
Outra,Durango SRT,2018,125529,Gasoline,475.0,6.4,8.0,DCT,white,Black,At least 1 accident or damage reported,Yes,40677
Outra,IS 350 F Sport,2023,32382,Gasoline,311.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,42883
Mercedes-Benz,G-Class G 550 4MATIC,2016,154497,Gasoline,416.0,4.0,8.0,Automatic,Outra,Outra,None reported,Yes,59150
Outra,Rover LR4 HSE,2013,128426,Gasoline,375.0,5.0,8.0,Automatic,white,Black,None reported,Yes,27291
Outra,Versa 1.8 S,2011,176870,Gasoline,122.0,1.8,4.0,Automatic,Outra,Outra,None reported,Yes,4095
Outra,Ram Van 1500,2002,112654,Gasoline,175.0,3.9,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,7280
Outra,Gladiator Overland,2021,6598,Gasoline,285.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,50050
Ford,Escape SE,2017,115750,Gasoline,179.0,1.5,4.0,Automatic,Outra,beige,None reported,Yes,12467
Ford,Flex SEL,2011,239792,Gasoline,262.0,3.5,6.0,Automatic,Black,beige,None reported,Yes,7279
Outra,Yukon SLE,2017,154497,Gasoline,355.0,5.3,8.0,Automatic,Outra,Black,None reported,Yes,30940
Mercedes-Benz,AMG GLA 45 Base 4MATIC,2018,83203,Gasoline,375.0,2.0,4.0,DCT,white,Black,None reported,Yes,29120
BMW,328 xi,2007,133576,Gasoline,230.0,3.0,6.0,Automatic,Black,Outra,None reported,Yes,8185
Outra,Panamera 4,2011,136794,Gasoline,300.0,3.6,6.0,Automatic,Outra,beige,None reported,No,19565
Outra,A3 2.0T Premium,2018,58741,Gasoline,220.0,2.0,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,23205
Outra,Crosstrek Premium,2022,16093,Gasoline,152.0,2.0,4.0,CVT,white,Black,None reported,Yes,25480
Chevrolet,Camaro 2SS,2022,35406,Gasoline,455.0,6.2,8.0,Manual,Outra,Black,None reported,Yes,45500
Outra,2500 SLT,2015,240001,Diesel,350.0,6.7,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,31850
Chevrolet,Corvette Z06,2007,17743,Gasoline,505.0,7.0,8.0,Manual,Outra,Black,None reported,Yes,43225
Outra,4Runner Limited,2004,299526,Gasoline,245.0,4.0,6.0,Automatic,Black,beige,None reported,Yes,11830
Outra,1500 Tradesman/Express,2017,115873,Gasoline,395.0,5.7,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,22022
Ford,Edge Titanium,2016,163167,Gasoline,245.0,2.0,4.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,14560
Mercedes-Benz,GLE 350 Base 4MATIC,2017,91733,Gasoline,302.0,3.5,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,26845
Mercedes-Benz,E-Class E55 AMG,2005,210824,Gasoline,469.0,5.4,8.0,Automatic,Outra,Black,None reported,Yes,15015
Outra,3500 Laramie,2014,284854,Diesel,385.0,6.7,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,36855
Chevrolet,Camaro 2SS,2015,43452,Gasoline,426.0,6.2,8.0,DCT,Black,beige,None reported,Yes,30030
BMW,M240 i xDrive,2022,3235,Gasoline,382.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,50050
Ford,F-150 XLT,2018,86100,Gasoline,325.0,2.7,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,28665
Ford,F-250 King Ranch,2021,70811,Diesel,475.0,6.7,8.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,66430
Outra,Acadia SLT-1,2011,193121,Gasoline,288.0,3.6,6.0,Automatic,Outra,Outra,None reported,Yes,6825
Outra,SQ5 3.0T Premium Plus,2019,35888,Gasoline,349.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,35489
Chevrolet,Corvette Base,2008,128748,Gasoline,430.0,6.2,8.0,Automatic,Outra,beige,None reported,Yes,28210
Outra,Gladiator Rubicon,2020,61155,Gasoline,285.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,40950
Ford,Expedition EL XLT,2011,314627,E85 Flex Fuel,310.0,5.4,8.0,Automatic,white,beige,None reported,Yes,8189
Outra,Pilot EX-L,2016,129552,Gasoline,280.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,20930
BMW,X5 xDrive50i,2016,121472,Gasoline,445.0,4.4,8.0,DCT,Outra,Black,None reported,Yes,25388
Outra,Santa Fe SEL,2021,40234,Gasoline,191.0,2.5,4.0,Automatic,Black,Outra,None reported,Yes,25935
Outra,Q50 Premium,2014,204960,Gasoline,328.0,3.7,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,18191
Chevrolet,Camaro Z28,2002,77249,Gasoline,310.0,5.7,8.0,Automatic,white,Black,None reported,Yes,20019
Outra,Aviator Luxury,2005,225308,Gasoline,302.0,4.6,8.0,Automatic,Black,beige,None reported,Yes,1820
Mercedes-Benz,M-Class ML 350 4MATIC,2015,141622,E85 Flex Fuel,302.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,17745
Outra,F-TYPE R,2017,93342,Gasoline,550.0,5.0,8.0,Automatic,Black,Black,None reported,Yes,46865
Outra,Eos 2.0T,2007,96078,Gasoline,200.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,9100
Outra,CTS 2.0L Turbo Luxury,2019,74030,Gasoline,265.0,2.0,4.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,26390
Mercedes-Benz,S-Class S 550 4MATIC,2016,117134,Gasoline,449.0,4.7,8.0,Automatic,Outra,Outra,None reported,Yes,31759
BMW,750 i,2008,152329,Gasoline,360.0,4.8,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,6643
Outra,Challenger SE,2010,145332,Gasoline,250.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,10920
Outra,Avenger SE,2014,200693,E85 Flex Fuel,283.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,5914
Ford,Escape SEL,2020,67592,Gasoline,181.0,1.5,3.0,Automatic,white,beige,None reported,No,17290
Outra,RX 350 Base,2017,167156,Gasoline,295.0,3.5,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,22477
Outra,Sierra 2500 Base,2021,13213,Gasoline,401.0,6.6,8.0,Automatic,white,Black,None reported,Yes,50050
Outra,Savana 2500 Work Van,2017,188293,E85 Flex Fuel,342.0,6.0,8.0,Automatic,Outra,Outra,None reported,Yes,34580
Outra,Altima 2.5 S,2020,49729,Gasoline,182.0,2.5,4.0,Automatic,Outra,Outra,None reported,Yes,19110
Outra,2500 Big Horn,2014,200685,Gasoline,410.0,6.4,8.0,Automatic,Outra,Outra,None reported,Yes,27300
Outra,Martin Vantage GT Base,2015,33957,Gasoline,430.0,4.7,8.0,Manual,Black,Black,None reported,Yes,72800
BMW,435 i,2014,203582,Gasoline,300.0,3.0,6.0,Automatic,white,Black,None reported,Yes,13650
Chevrolet,Corvette Base,2004,70336,Gasoline,350.0,5.7,8.0,Manual,Outra,Black,None reported,Yes,23569
Ford,F-150 Lariat,2021,14713,Hybrid,430.0,3.5,6.0,Automatic,Black,Outra,None reported,Yes,55965
Outra,Sequoia SR5,2007,218871,Gasoline,273.0,4.7,8.0,Automatic,Black,beige,None reported,Yes,11375
Ford,F-150 XLT,2020,85941,Gasoline,375.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,35945
Outra,S4 3.0T Premium Plus,2013,224270,Gasoline,333.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,19019
Ford,Taurus SHO,2014,222757,Gasoline,365.0,3.5,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,14105
BMW,i8 Base,2019,66788,Plug-In Hybrid,369.0,1.5,3.0,DCT,white,Black,None reported,Yes,78260
BMW,335 i,2009,197949,Gasoline,300.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,13650
Outra,MKZ Base,2016,109757,Gasoline,300.0,3.7,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,15242
Outra,Escalade Luxury,2012,184270,E85 Flex Fuel,403.0,6.2,8.0,Automatic,Black,Black,None reported,Yes,14651
Outra,Panamera S,2012,78858,Gasoline,400.0,4.8,8.0,Automatic,white,Black,None reported,No,37765
Outra,A8 L 3.0T,2016,88514,Gasoline,333.0,3.0,6.0,Automatic,white,Outra,None reported,Yes,25480
Outra,Camry XLE,2007,96078,Gasoline,268.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,8645
Outra,XE 35t Premium,2017,88514,Gasoline,340.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,22750
Chevrolet,Silverado 1500 Hybrid 1HY,2011,133516,Hybrid,332.0,6.0,8.0,Automatic,white,Black,None reported,Yes,19105
Outra,IS-F Base,2010,124563,Gasoline,416.0,5.0,8.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,31395
Outra,Rover LR3 HSE,2006,247586,Gasoline,300.0,4.4,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,9054
BMW,325 i,2005,306411,Gasoline,184.0,2.5,6.0,Automatic,Black,Outra,None reported,Yes,4550
Outra,Q50 3.0t Signature Edition,2017,107826,Gasoline,300.0,3.0,6.0,DCT,Black,Black,None reported,Yes,20930
Outra,Tacoma Double Cab,2007,40209,Gasoline,236.0,4.0,6.0,Automatic,Outra,Outra,None reported,No,30558
Outra,NV Passenger NV3500 HD SV V8,2015,138404,Gasoline,317.0,5.6,8.0,Automatic,Outra,Outra,None reported,Yes,26845
BMW,M5 Base,2013,98403,Gasoline,560.0,4.4,8.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,34125
Outra,Camry SE,2011,285984,Gasoline,179.0,2.5,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,7007
Outra,4Runner Venture,2021,43452,Gasoline,270.0,4.0,6.0,Automatic,white,Black,None reported,Yes,44135
BMW,330 i,2017,134055,Gasoline,248.0,2.0,4.0,Automatic,Black,Black,None reported,Yes,16653
Outra,Town & Country Touring,2009,178637,Gasoline,197.0,3.8,6.0,Automatic,Outra,Outra,None reported,Yes,7189
BMW,535 i xDrive,2011,162190,Gasoline,300.0,3.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,10920
Outra,Liberty Renegade,2004,232985,Gasoline,210.0,3.7,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,5915
Chevrolet,Camaro 1SS,2022,12231,Gasoline,455.0,6.2,8.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,41860
Outra,LC 500 Base,2021,36049,Gasoline,471.0,5.0,8.0,Automatic,white,Outra,None reported,Yes,74529
Outra,GV70 2.5T,2022,32700,Gasoline,300.0,2.5,4.0,DCT,white,Black,None reported,Yes,40267
Outra,Wrangler Sport,2010,240533,Gasoline,202.0,3.8,6.0,Automatic,Black,Black,None reported,Yes,9737
Outra,LX 570 Three-Row,2019,30658,Gasoline,383.0,5.7,8.0,Automatic,Black,beige,None reported,Yes,69979
Outra,Wrangler Unlimited Sahara,2019,37726,Gasoline,285.0,3.6,6.0,Automatic,white,beige,None reported,Yes,40495
Outra,Wrangler 80th Anniversary,2021,43452,Hybrid,285.0,3.6,6.0,Automatic,Outra,Black,None reported,Yes,34125
Ford,Bronco Sport Big Bend,2022,26876,Gasoline,181.0,1.5,3.0,Automatic,Outra,Black,None reported,Yes,28210
Chevrolet,Corvette Grand Sport,2011,19795,Gasoline,430.0,6.2,8.0,Automatic,Outra,Black,None reported,Yes,40950
BMW,X2 xDrive28i,2022,53108,Gasoline,228.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,27299
BMW,330 i xDrive,2017,120701,Gasoline,248.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,18200
Outra,Macan Base,2022,20921,Gasoline,261.0,2.0,4.0,Automatic,Black,beige,None reported,Yes,54600
Mercedes-Benz,E-Class E 450 4MATIC,2021,28968,Hybrid,362.0,3.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,56420
Outra,Rover Discovery Sport SE,2017,77570,Gasoline,240.0,2.0,4.0,Automatic,white,Outra,None reported,Yes,22748
Outra,Cayenne S,2016,122632,Gasoline,420.0,3.6,6.0,DCT,Outra,beige,None reported,Yes,38220
Outra,A3 2.0T Premium,2017,220480,Gasoline,186.0,2.0,4.0,Automatic,white,Outra,None reported,Yes,10005
Mercedes-Benz,E-Class E 350 4MATIC,2014,135909,Gasoline,302.0,3.5,6.0,Automatic,Outra,beige,None reported,Yes,17290
Outra,Golf GTI 2.0T SE 4-Door,2018,102113,Gasoline,220.0,2.0,4.0,Manual,white,Black,None reported,Yes,22136
Outra,Q50 Hybrid Sport,2015,143071,Hybrid,354.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,14105
Mercedes-Benz,S-Class S 560 4MATIC,2019,16898,Gasoline,463.0,4.0,8.0,Automatic,Outra,Outra,None reported,Yes,70889
Chevrolet,Trailblazer SS,2008,259104,Gasoline,390.0,6.0,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,15470
Outra,Sportage Plug-In Hybrid X-Line,2023,2157,Plug-In Hybrid,177.0,1.6,4.0,Automatic,Black,Black,None reported,Yes,37310
Outra,MazdaSpeed3 Grand Touring,2008,260714,Gasoline,263.0,2.3,4.0,Manual,Black,Black,At least 1 accident or damage reported,Yes,5915
Outra,Mazda3 i Sport,2015,260714,Gasoline,155.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,10465
BMW,X5 xDrive35i,2017,116999,Gasoline,300.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,25024
