Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur,Preco Previsto
Outra,Atlas 3.6L SE w/Technology,2018,77586,Gasoline,276.0,3.6,6.0,DCT,Outra,Black,None reported,Yes,22749,25360.13
BMW,325 i,2003,228527,Gasoline,184.0,2.5,6.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,4368,5247.81
Mercedes-Benz,GLC 300 Base 4MATIC,2018,78375,Gasoline,241.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,25389,24301.09
Outra,CX-7 Sport,2009,181856,Gasoline,244.0,2.3,4.0,Automatic,Outra,Black,None reported,Yes,5004,7443.88
Outra,911 Carrera C2S,2005,45866,Gasoline,355.0,3.8,6.0,Manual,Outra,Black,None reported,Yes,57785,59325.17
Outra,Supra 3.0 Premium,2022,39992,Gasoline,382.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,48747,50408.15
Outra,Rover Range Rover Velar P380 SE R-Dynamic,2019,31886,Gasoline,380.0,3.0,6.0,Automatic,Outra,beige,None reported,Yes,47229,46967.87
Outra,CT 200h Premium,2012,175418,Hybrid,134.0,1.8,4.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,13600,11519.99
Outra,200 Limited,2015,153324,E85 Flex Fuel,184.0,2.4,4.0,Automatic,Black,Black,None reported,No,11346,11657.37
Outra,Sierra 1500 SLT,2017,79027,Gasoline,420.0,6.2,8.0,Automatic,white,Black,None reported,Yes,36172,38192.67
Chevrolet,Tahoe LTZ,2011,225954,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,14560,13238.38
Ford,F-250 Lariat,2018,193121,Diesel,450.0,6.7,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,50050,47453.77
Outra,Charger Base,2006,234264,Gasoline,250.0,3.5,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,4095,5140.22
Outra,XF S,2017,88514,Gasoline,380.0,3.0,6.0,DCT,Outra,Outra,None reported,Yes,30940,32684.15
Outra,Telluride SX,2020,61155,Gasoline,291.0,3.8,6.0,Automatic,Outra,beige,None reported,Yes,38219,36919.85
BMW,M240 i,2017,59707,Gasoline,335.0,3.0,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,23774,26085.91
Outra,Wrangler X,2004,70811,Gasoline,190.0,4.0,6.0,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,22749,20718.05
Ford,Mustang Premium,2007,272966,Gasoline,210.0,4.0,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,5369,6343.52
Outra,Sierra 2500 Denali,2021,27228,Diesel,445.0,6.6,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,66430,65502.43
Outra,Navigator L Select,2016,135623,Gasoline,380.0,3.5,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,22951,24275.34
Outra,Rover Defender SE,2021,22483,Hybrid,395.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,68705,66353.53
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,70811,Gasoline,577.0,5.5,8.0,Automatic,Black,Black,None reported,Yes,42405,47606.38
Outra,1500 SLT,2017,118593,Gasoline,395.0,5.7,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,24570,26433.11
Chevrolet,Silverado 1500 LT,2012,167372,E85 Flex Fuel,315.0,5.3,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,15015,14467.61
Outra,370Z Touring,2009,214701,Gasoline,332.0,3.7,6.0,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,13649,15595.6
Outra,Challenger R/T,2021,64309,Gasoline,375.0,5.7,8.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,25935,34441.2
BMW,M4 Competition xDrive,2022,5171,Gasoline,503.0,3.0,6.0,Automatic,Black,Outra,None reported,Yes,81895,78230.78
Outra,Elise Base,2005,40636,Gasoline,190.0,1.8,4.0,Manual,Outra,Black,None reported,No,40040,30955.31
Ford,F-150 Lariat,2017,119653,Gasoline,375.0,3.5,6.0,Automatic,white,Outra,None reported,Yes,32760,31084.23
Outra,Frontier SV,2012,155463,Gasoline,261.0,4.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,15470,15517.66
BMW,M3 Base,2008,125207,Gasoline,414.0,4.0,8.0,Manual,Outra,Black,None reported,Yes,25935,25398.83
Mercedes-Benz,SLK-Class SLK 350,2008,194409,Gasoline,268.0,3.5,6.0,Automatic,Outra,beige,None reported,Yes,12649,10483.52
Outra,A5 Sportback S line Premium Plus,2021,56327,Hybrid,261.0,2.0,4.0,Automatic,Black,Black,None reported,Yes,34124,34128.58
Outra,Lancer Evolution MR,2011,152083,Gasoline,291.0,2.0,4.0,DCT,white,Black,None reported,Yes,24570,24224.81
Outra,Wrangler Sahara,2012,125529,Gasoline,285.0,3.6,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,20020,17250.14
Chevrolet,Suburban Premier,2017,268035,Gasoline,355.0,5.3,8.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,22704,23274.67
Outra,ATS 2.0L Turbo,2018,51499,Gasoline,272.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,20929,24353.63
Outra,A5 2.0T Premium Plus,2015,131966,Gasoline,220.0,2.0,4.0,Automatic,white,Outra,None reported,Yes,15470,15148.46
Outra,Navigator L Select,2016,186040,Gasoline,380.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,20475,22814.05
Ford,Excursion Limited,2004,273588,Gasoline,310.0,6.8,10.0,Automatic,Outra,Outra,None reported,Yes,7735,9438.48
Outra,2500 Tradesman,2022,2092,Gasoline,410.0,6.4,8.0,Automatic,Outra,Black,None reported,Yes,43680,48269.02
Outra,370Z NISMO,2010,46671,Gasoline,350.0,3.7,6.0,Manual,Outra,Outra,None reported,Yes,26390,29164.4
Outra,S5 3.0T Prestige,2018,70811,Gasoline,354.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,35490,36658.58
Ford,Explorer XLT,2020,72420,Gasoline,300.0,2.3,4.0,Automatic,Outra,Black,None reported,Yes,30485,30542.73
Outra,TTS 2.0T Premium Plus,2011,112171,Gasoline,265.0,2.0,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,20930,19776.5
Outra,LaCrosse CX,2007,85295,Gasoline,200.0,3.8,6.0,Automatic,Outra,Outra,None reported,Yes,5915,9476.23
Outra,Outback 2.5i Limited,2014,125540,Gasoline,173.0,2.5,4.0,Automatic,Outra,Black,None reported,Yes,13422,13284.5
Outra,A7 Premium,2012,166200,Gasoline,310.0,3.0,6.0,Automatic,Black,Outra,None reported,Yes,14105,13735.24
BMW,650 i,2008,201924,Gasoline,360.0,4.8,8.0,Automatic,Black,beige,None reported,Yes,7280,8474.74
Outra,XK Base,2007,90123,Gasoline,300.0,4.2,8.0,Automatic,white,beige,None reported,Yes,16380,16744.07
Outra,Mazda6 Touring,2020,126655,Gasoline,187.0,2.5,4.0,Automatic,white,Black,None reported,Yes,16380,17358.79
Ford,Transit-350 Base,2019,152324,Gasoline,275.0,3.7,6.0,Automatic,white,Outra,None reported,Yes,33670,32401.3
BMW,435 i,2015,55450,Gasoline,300.0,3.0,6.0,Automatic,Outra,beige,None reported,Yes,25480,25216.34
Chevrolet,Suburban LT,2016,157716,E85 Flex Fuel,355.0,5.3,8.0,Outras,Outra,Outra,At least 1 accident or damage reported,Yes,27300,27600.53
Outra,Sierra 1500 AT4,2022,161,Diesel,277.0,3.0,6.0,Automatic,white,Black,None reported,Yes,56874,54942.0
BMW,X5 xDrive50i,2013,93342,Gasoline,400.0,4.4,8.0,Automatic,white,Black,None reported,Yes,16289,20780.93
Mercedes-Benz,E-Class E 350,2014,88514,Gasoline,302.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,17518,19341.95
BMW,435 i xDrive,2014,145399,Gasoline,300.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,19838,18184.68
Outra,Charger Scat Pack,2019,68600,Gasoline,485.0,6.4,8.0,Automatic,Outra,Outra,None reported,Yes,38220,40423.0
Chevrolet,Silverado 1500 Limited LT Trail Boss,2022,7649,Gasoline,355.0,5.3,8.0,Automatic,white,Black,None reported,Yes,51870,52112.66
Outra,Rover Discovery SE,2004,233355,Gasoline,217.0,4.6,8.0,Automatic,Outra,beige,None reported,Yes,14105,11862.46
Mercedes-Benz,S-Class S 450 4MATIC,2018,116677,Gasoline,362.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,54600,46104.46
Outra,GranTurismo Base,2013,56198,Gasoline,440.0,4.7,8.0,Automatic,Outra,Outra,None reported,Yes,35399,37443.54
Outra,Sierra 2500 Denali,2024,3288,Gasoline,401.0,6.6,8.0,Automatic,white,Black,None reported,Yes,74165,68965.1
Outra,Boxster Black Edition,2016,40042,Gasoline,265.0,2.7,6.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,45499,39857.72
BMW,X3 xDrive30i,2021,24140,Gasoline,248.0,2.0,4.0,DCT,white,Outra,None reported,Yes,36395,36486.64
Outra,350Z Touring,2004,178471,Gasoline,287.0,3.5,6.0,Manual,Black,Outra,At least 1 accident or damage reported,Yes,10465,12464.51
BMW,135 is,2013,47315,Gasoline,320.0,3.0,6.0,Manual,white,beige,None reported,Yes,26390,28079.18
Chevrolet,Corvette Base,2004,64391,Gasoline,350.0,5.7,8.0,Automatic,Outra,Black,None reported,Yes,21385,22358.7
Outra,Canyon Denali,2019,42389,Gasoline,308.0,3.6,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,33442,33643.63
Outra,Macan S,2015,113459,Gasoline,340.0,3.0,6.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,24115,23929.14
Ford,Transit-350 XLT,2019,185075,Gasoline,310.0,3.5,6.0,Automatic,white,Outra,None reported,Yes,35490,31101.87
Chevrolet,Tahoe LTZ,2007,284854,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,9782,10089.71
Outra,Convertible Cooper,2022,25016,Gasoline,134.0,1.5,3.0,Automatic,Outra,Outra,None reported,No,25480,24365.97
Outra,Sonata Hybrid Limited,2013,155171,Hybrid,199.0,2.4,4.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,13649,13080.63
Outra,Panamera Turbo,2010,101389,Gasoline,500.0,4.8,8.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,35035,36631.67
Outra,Wrangler Sport,2001,275198,Gasoline,181.0,4.0,6.0,Manual,white,Black,At least 1 accident or damage reported,Yes,13650,12067.3
Outra,Impreza Outback Sport Wagon,2008,158219,Gasoline,170.0,2.5,4.0,Automatic,Outra,Outra,None reported,Yes,6820,6850.57
Outra,Yukon Denali,2018,149347,Gasoline,420.0,6.2,8.0,Automatic,white,Black,None reported,Yes,30940,34976.31
BMW,X6 xDrive35i,2018,43797,Gasoline,300.0,3.0,6.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,37264,35438.65
Outra,Land Cruiser Base,2016,146450,Gasoline,381.0,5.7,8.0,Automatic,Black,Outra,None reported,Yes,62335,49015.93
Outra,Durango SLT,2004,230136,Gasoline,335.0,5.7,8.0,Automatic,Outra,beige,None reported,Yes,2912,5728.9
Mercedes-Benz,Sprinter Normal Roof,2013,63968,Diesel,188.0,3.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,50045,38644.75
Ford,F-150 Raptor,2020,53108,Gasoline,450.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,57329,57538.22
Outra,Baja Base,2003,114263,Gasoline,165.0,2.5,4.0,Manual,Outra,Black,None reported,Yes,13559,11865.87
Outra,Sonata Hybrid Limited,2015,106217,Hybrid,199.0,2.4,4.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,14469,13801.24
BMW,330e iPerformance,2017,66868,Plug-In Hybrid,247.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,19105,20786.46
Outra,911 Turbo,2007,118287,Gasoline,480.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,68704,52546.8
Outra,Charger R/T,2014,152888,Gasoline,370.0,5.7,8.0,DCT,Black,Black,None reported,Yes,16289,17814.42
Outra,A6 2.0T Premium Plus,2016,102029,Gasoline,252.0,2.0,4.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,17745,18476.71
Outra,Grand Cherokee WK Laredo X,2022,17967,Gasoline,293.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,34125,37543.36
Outra,MKZ Reserve,2017,115815,Gasoline,240.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,17062,17950.32
Outra,1500 Rebel,2020,102797,Hybrid,395.0,5.7,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,38129,38432.49
Outra,Camry Solara SLE V6,2006,257318,Gasoline,225.0,3.3,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,5915,6549.35
BMW,M3 Base,2015,94951,Gasoline,425.0,3.0,6.0,Manual,Outra,Black,None reported,Yes,48685,44019.4
Chevrolet,Malibu Premier,2021,53752,Gasoline,250.0,2.0,4.0,Automatic,white,Black,None reported,Yes,25480,28838.24
Outra,RS 5 2.9T,2022,15495,Gasoline,444.0,2.9,6.0,Automatic,white,Black,None reported,Yes,71435,69245.85
Outra,MKZ Hybrid Base,2014,126443,Hybrid,188.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,14105,14206.46
Mercedes-Benz,AMG C 63 S,2017,55522,Gasoline,503.0,4.0,8.0,Automatic,Outra,Black,None reported,Yes,58786,58033.09
BMW,i8 Base,2019,29646,Plug-In Hybrid,369.0,1.5,3.0,Automatic,Black,Black,None reported,No,77350,73614.83
Outra,XC90 T6 Momentum,2018,130679,Gasoline,316.0,2.0,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,26231,26354.87
Mercedes-Benz,E-Class E 350 4MATIC,2010,43452,Gasoline,268.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,20475,20223.64
BMW,M3 Base,2012,12846,Gasoline,414.0,4.0,8.0,Automatic,Outra,Outra,None reported,No,47229,46385.0
Outra,Romeo Giulia Ti,2021,3219,Gasoline,280.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,35490,39082.98
Outra,FJ Cruiser Base,2007,311934,Gasoline,239.0,4.0,6.0,Automatic,Outra,Black,None reported,Yes,13604,14742.64
Outra,Sierra 2500 Denali,2017,155049,Diesel,445.0,6.6,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,48230,43987.5
Outra,CX-9 Touring,2016,204598,Gasoline,227.0,2.5,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,15261,14804.5
Outra,MDX Sport Hybrid 3.0L w/Technology Package,2019,91375,Hybrid,321.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,38128,37502.65
Mercedes-Benz,Sprinter 3500XD High Roof,2021,53591,Diesel,188.0,3.0,6.0,Automatic,white,Black,None reported,Yes,40950,39097.22
BMW,650 Gran Coupe i,2014,148060,Gasoline,445.0,4.4,8.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,21840,21385.37
Outra,TLX Type S PMC Edition,2023,21887,Gasoline,355.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,59150,55797.22
Outra,Mazda3 i Touring,2014,190707,Gasoline,155.0,2.0,4.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,10465,10754.01
BMW,X5 xDrive40i,2021,65983,Hybrid,335.0,3.0,6.0,Automatic,white,Black,None reported,Yes,45500,46658.73
Ford,Mustang GT,2001,84772,Gasoline,260.0,4.6,8.0,Manual,Black,Black,None reported,Yes,15465,16637.97
Ford,F-150 Heritage XL SuperCab Flareside,2004,96979,Gasoline,380.0,5.4,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,27755,26566.07
Outra,GX 460 Premium,2017,133535,Gasoline,301.0,4.6,8.0,Automatic,white,beige,None reported,Yes,28210,28438.46
Outra,IS 250C Base,2010,110240,Gasoline,204.0,2.5,6.0,Manual,Black,beige,None reported,Yes,16835,13708.04
Outra,CX-9 Signature,2019,112286,Gasoline,227.0,2.5,4.0,Automatic,Black,Outra,None reported,Yes,25025,22988.64
BMW,428 i xDrive,2015,201168,Gasoline,240.0,2.0,4.0,Automatic,white,Black,None reported,Yes,13650,13703.81
Outra,CX-50 2.5 Turbo Premium Package,2023,26071,Gasoline,227.0,2.5,4.0,Automatic,Outra,beige,None reported,Yes,33579,32685.32
Outra,Wrangler Sport,2017,61477,Gasoline,285.0,3.6,6.0,Automatic,Outra,Outra,None reported,Yes,26845,27527.82
Outra,Arteon 2.0T SEL R-Line,2020,24945,Gasoline,268.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,27300,30139.57
BMW,M4 Base,2015,42809,Gasoline,425.0,3.0,6.0,Automatic,white,Outra,None reported,Yes,48230,45686.24
Ford,F-250 XLT,2017,47828,E85 Flex Fuel,385.0,6.2,8.0,Automatic,white,Outra,None reported,Yes,28210,35719.51
Outra,XC90 T6 Momentum,2018,177639,Gasoline,316.0,2.0,4.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,20020,22452.87
BMW,X5 M50i,2021,46507,Gasoline,523.0,4.4,8.0,Automatic,Black,Outra,None reported,Yes,64610,65476.54
BMW,X7 xDrive40i,2020,74030,Gasoline,335.0,3.0,6.0,DCT,Black,Black,None reported,Yes,50049,49909.97
Outra,MX-5 Miata RF Club,2022,11668,Gasoline,181.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,32413,30022.0
Outra,Murano SL,2005,201973,Gasoline,245.0,3.5,6.0,CVT,Black,beige,None reported,Yes,3594,4281.41
Outra,Juke SL,2012,120298,Gasoline,188.0,1.6,4.0,CVT,Black,Black,None reported,Yes,11375,11690.48
Outra,S6 4.0T,2016,146753,Gasoline,450.0,4.0,8.0,Automatic,Black,Black,None reported,Yes,27295,31688.19
Outra,LaCrosse Leather,2012,30705,Hybrid,182.0,2.4,4.0,Automatic,Outra,beige,None reported,Yes,14555,14739.5
Outra,Solstice GXP,2007,41389,Gasoline,260.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,16289,18958.81
Outra,Escalade ESV Sport,2021,58741,Gasoline,420.0,6.2,8.0,DCT,white,Black,None reported,Yes,77350,73608.23
Outra,Eclipse GT,2003,234964,Gasoline,200.0,3.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,3822,4465.77
Mercedes-Benz,SL-Class SL500 Roadster,2004,56971,Gasoline,302.0,5.0,8.0,Automatic,Black,Outra,None reported,Yes,22659,21200.29
Chevrolet,Silverado 2500 High Country,2022,25750,Diesel,445.0,6.6,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,67335,66617.98
Mercedes-Benz,SL-Class SL 550,2013,185075,Gasoline,429.0,4.6,8.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,32760,28119.71
Outra,Camry Hybrid XLE,2014,151999,Hybrid,200.0,2.5,4.0,Automatic,Outra,Outra,None reported,Yes,14559,13656.21
Outra,Escalade ESV Luxury,2016,235286,Gasoline,420.0,6.2,8.0,Automatic,white,beige,None reported,Yes,22295,23101.24
Ford,F-250 Lariat,2011,247546,Diesel,400.0,6.7,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,27118,23735.49
Outra,Cayenne AWD,2020,55651,Gasoline,335.0,3.0,6.0,Automatic,Black,Outra,None reported,Yes,50960,49386.6
Ford,Excursion Limited Ultimate,2002,220480,Diesel,250.0,7.3,8.0,Automatic,Outra,Outra,None reported,Yes,13650,15018.05
Outra,Yaris Base,2010,222204,Gasoline,106.0,1.5,4.0,Manual,Outra,Outra,None reported,Yes,4550,5045.32
Outra,Civic EX,2008,306805,Gasoline,140.0,1.8,4.0,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,5005,5230.19
Outra,GT-R Premium,2009,141622,Gasoline,480.0,3.8,6.0,DCT,white,Outra,At least 1 accident or damage reported,Yes,51870,45828.38
BMW,X6 M50i,2022,36210,Gasoline,523.0,4.4,8.0,DCT,Black,Outra,At least 1 accident or damage reported,Yes,68249,67993.88
Ford,F-150 Raptor,2018,103830,Gasoline,450.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,43675,44394.4
Ford,Mustang V6,2016,140412,Gasoline,300.0,3.7,6.0,Automatic,Black,Black,None reported,Yes,18199,18485.7
BMW,528 i,2015,178637,Gasoline,240.0,2.0,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,13650,13267.21
Outra,S5 3.0T Premium Plus,2014,243655,Gasoline,333.0,3.0,6.0,DCT,Outra,Black,None reported,Yes,14014,14881.52
Outra,Genesis Coupe 3.8 Track,2013,143232,Gasoline,344.0,3.8,6.0,Manual,white,Black,At least 1 accident or damage reported,Yes,11375,13370.79
Mercedes-Benz,E-Class E500,2005,246970,Gasoline,302.0,5.0,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,5278,6126.92
Outra,Q5 2.0T Premium Plus,2013,179881,Gasoline,211.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,15470,14137.66
Chevrolet,Cruze LT,2012,238790,Gasoline,138.0,1.4,4.0,Automatic,Outra,Black,None reported,No,5005,5683.24
BMW,M5 Base,2015,43452,Gasoline,560.0,4.4,8.0,Automatic,Black,Black,None reported,Yes,47775,49621.35
Outra,Corolla LE,2016,28164,Gasoline,132.0,1.8,4.0,Automatic,Outra,Outra,None reported,Yes,13741,16491.43
Ford,Bronco Outer Banks Advanced,2022,19312,Gasoline,315.0,2.7,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,60059,58088.38
BMW,328 i,2011,108631,Gasoline,230.0,3.0,6.0,Automatic,white,beige,None reported,Yes,16380,15087.53
Outra,ES 350 Base,2016,192880,Gasoline,268.0,3.5,6.0,Automatic,white,beige,None reported,Yes,17290,16506.86
Chevrolet,Tahoe LT,2009,168551,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,13650,13617.22
Outra,Rover Discovery HSE LUXURY,2017,93210,Gasoline,340.0,3.0,6.0,DCT,Outra,Outra,None reported,Yes,30485,29305.12
BMW,330 i xDrive,2017,95278,Gasoline,248.0,2.0,4.0,Automatic,white,Outra,None reported,Yes,20930,20518.18
Ford,Bronco Big Bend Advanced,2023,19312,Gasoline,275.0,2.3,4.0,Automatic,Black,Outra,None reported,Yes,49140,47356.38
Chevrolet,Impala 2LZ,2018,114766,Gasoline,305.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,16288,20709.04
Outra,Romeo Stelvio Ti,2020,65983,Gasoline,280.0,2.0,4.0,Automatic,white,Black,None reported,Yes,29484,29985.31
Outra,Cayenne Turbo S,2014,159486,Gasoline,550.0,4.8,8.0,Automatic,white,Black,None reported,Yes,29120,30715.52
Outra,Tundra Limited,2010,143875,Gasoline,381.0,5.7,8.0,Automatic,white,Outra,None reported,Yes,24479,23822.44
Ford,F-150 XL,2014,43935,Gasoline,365.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,19565,28083.15
Outra,Durango SRT,2018,125529,Gasoline,475.0,6.4,8.0,DCT,white,Black,At least 1 accident or damage reported,Yes,40677,42171.61
Outra,IS 350 F Sport,2023,32382,Gasoline,311.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,42883,47195.38
Mercedes-Benz,G-Class G 550 4MATIC,2016,154497,Gasoline,416.0,4.0,8.0,Automatic,Outra,Outra,None reported,Yes,59150,47993.19
Outra,Rover LR4 HSE,2013,128426,Gasoline,375.0,5.0,8.0,Automatic,white,Black,None reported,Yes,27291,25111.32
Outra,Versa 1.8 S,2011,176870,Gasoline,122.0,1.8,4.0,Automatic,Outra,Outra,None reported,Yes,4095,5481.0
Outra,Ram Van 1500,2002,112654,Gasoline,175.0,3.9,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,7280,8007.06
Outra,Gladiator Overland,2021,6598,Gasoline,285.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,50050,47684.6
Ford,Escape SE,2017,115750,Gasoline,179.0,1.5,4.0,Automatic,Outra,beige,None reported,Yes,12467,12919.73
